Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.30418014526367,45.381933746768155,45.03793329119162,45.094482345524824,67644400
2018-06-13,44.93191146850586,45.44555554341027,44.870652683238966,45.33717074386563,86553600
2018-06-14,44.955467224121094,45.13689228323737,44.81880971422139,45.13217896352785,86440400
2018-06-15,44.49365997314453,44.80467436726028,44.35700246014303,44.774043181267466,246876800
2018-06-18,44.4701042175293,44.5831987359482,44.107254061254174,44.26747459129005,73939600
2018-06-19,43.7514762878418,43.90227017955534,43.223695869239414,43.62188694452313,134314000
2018-06-20,43.942325592041016,44.10725585377342,43.76090050653034,43.90698467710195,82514800
2018-06-21,43.69728088378906,44.37820998177126,43.574759736739,44.11903132362873,102847600
2018-06-22,43.57005310058594,43.859859393539764,43.51821736100589,43.85279121043432,108801600
2018-06-25,42.9221076965332,43.570050812040066,42.58282054445238,43.21191397426476,126652400
2018-06-26,43.45458984375,43.94938411540659,43.00927643734278,43.11530634927581,98276800
2018-06-27,43.3909797668457,44.12609945793199,43.360348581313914,43.64308664748483,101141200
2018-06-28,43.70670700073242,43.87399570915046,43.306161078797324,43.37684649918818,69460800
2018-06-29,43.61481857299805,44.10489961774891,43.09646479717635,43.89284334908779,90950800
2018-07-02,44.102542877197266,44.13081920457902,43.216629182120954,43.31087761470998,70925200
2018-07-03,43.334442138671875,44.28397318836197,43.24490701595224,44.24627381087891,55819200
2018-07-05,43.68315124511719,43.92112541341989,43.419262800087296,43.65016518948845,66416800
2018-07-06,44.288665771484375,44.39704693698628,43.63600953585153,43.68784525681638,69940800
2018-07-09,44.903648376464844,44.92720779345156,44.602060515432065,44.64918294461639,79026400
2018-07-10,44.849449157714844,45.0685700292257,44.80939132562234,44.934270952056835,63756400
2018-07-11,44.267478942871094,44.71514733555964,44.20386169710242,44.41355952665594,75326000
2018-07-12,45.00966262817383,45.09919773617647,44.60440337487018,44.65623911158645,72164400
2018-07-13,45.080352783203125,45.200515497182295,44.979036161635726,45.021448857587984,50055600
2018-07-16,44.98139190673828,45.391360903359555,44.86593892521994,45.12511762037944,60172400
2018-07-17,45.108619689941406,45.207577840766284,44.57848442788754,44.708073766542675,62138000
2018-07-18,44.86122131347656,45.19108540259918,44.750481662975155,45.18637208262621,65573600
2018-07-19,45.209938049316406,45.36780012426097,44.69393913236674,44.69393913236674,81147200
2018-07-20,45.10626220703125,45.33951940784949,44.80702931428614,45.1863706680151,82704800
2018-07-23,45.14632797241211,45.22879491198378,44.66331503037205,44.927203484664524,63957600
2018-07-24,45.47382354736328,45.62933074980564,45.24998938365914,45.34423421199465,74791600
2018-07-25,45.902652740478516,45.909720923914165,45.339527761896065,45.48796680446535,66839600
2018-07-26,45.75892639160156,46.17125386401282,45.617555534405035,45.85317123292575,76304000
2018-07-27,44.99787902832031,45.98982256720947,44.790539686327264,45.942700152902404,96096000
2018-07-30,44.74577331542969,45.285331624624746,44.547857012990356,45.2146462036936,84118000
2018-07-31,44.835296630859375,45.27118698424911,44.6114625015008,44.83765508809221,157492000
2018-08-01,47.476566314697266,47.537825105988844,46.48933589897435,46.918158223646834,271742800
2018-08-02,48.86433029174805,49.097591083256724,47.2055976710928,47.259788264801436,249616000
2018-08-03,49.00570297241211,49.18241471941246,48.414305358183405,48.7795103543594,133789600
2018-08-06,49.26018524169922,49.302594349847304,48.78895375448443,49.00807467033806,101701600
2018-08-07,48.79835891723633,49.36148019425983,48.71589199911434,49.31907110165512,102349600
2018-08-08,48.83134841918945,48.9632926213491,48.18811863605624,48.548610329531655,90102000
2018-08-09,49.21541213989258,49.427464847205165,48.81957586564242,49.36856091792828,93970400
2018-08-10,49.068809509277344,49.44002519266483,48.86546923859156,49.0286148009558,98444800
2018-08-13,49.385643005371094,49.87744283435731,49.10900627803238,49.48967807024764,103563600
2018-08-14,49.59371566772461,49.785233134291715,49.24141574509612,49.690657765657285,82992000
2018-08-15,49.709564208984375,49.82778520144578,49.25795915190542,49.46839237417397,115230400
2018-08-16,50.43781661987305,50.55367090797726,50.00039741215219,50.066600893302926,114001600
2018-08-17,51.44505310058594,51.532535490008144,50.399979846645785,50.466183320989956,141708000
2018-08-20,50.94379425048828,51.82335515995268,50.86103810842803,51.568000978126,121150800
2018-08-21,50.844482421875,51.352834849865985,50.60567731793008,51.26062262083593,104639200
2018-08-22,50.84685134887695,51.15658978265497,50.560754949723034,50.62223217694636,76072400
2018-08-23,50.95089340209961,51.31974238483337,50.74046014360053,50.7522793586269,75532800
2018-08-24,51.10930633544922,51.28427111585805,50.861041500529375,51.21334139829706,73905600
2018-08-27,51.53017044067383,51.719324763645,51.1494986735286,51.34337923890554,82100400
2018-08-28,51.946311950683594,52.14492238496493,51.761887460591076,51.7831663768743,91107200
2018-08-29,52.721832275390625,52.84241999553279,51.8777362734872,52.05270103162549,109019200
2018-08-30,53.2065544128418,53.970261226879096,52.58471066461939,52.78568785096469,195175200
2018-08-31,53.8213005065918,54.11448631513181,53.43589884273721,53.55648297936392,173360400
2018-09-04,53.9939079284668,54.1877885378754,53.584864182715684,54.00573075280354,109560400
2018-09-05,53.6416015625,54.303639960299556,53.223101771937806,54.14286111353829,133332000
2018-09-06,52.750213623046875,53.75509216076385,52.32461728550888,53.49027465750758,137160000
2018-09-07,52.32461929321289,53.286936430190956,52.18511936850075,52.45466312464746,150479200
2018-09-10,51.62238311767578,52.45465998116174,51.18260084633692,52.24186001307081,158066000
2018-09-11,52.92754364013672,53.033941819572114,51.20387942357245,51.54671960522813,142996000
2018-09-12,52.27024841308594,53.19946398561462,51.97942207900117,53.18527803913625,197114800
2018-09-13,53.532840728759766,53.99153884293053,52.6249042019705,52.84952340827975,166825600
2018-09-14,52.92518615722656,53.63451228780782,52.613084535836826,53.376791326239925,127997200
2018-09-17,51.5159912109375,52.71475044000342,51.371761426756805,52.52559609238329,148780400
2018-09-18,51.601104736328125,52.454660523096074,51.3362872360447,51.49470294727404,126286800
2018-09-19,51.63184356689453,51.927396096554034,50.90596843011665,51.66258218448119,108495200
2018-09-20,52.02433776855469,52.55633231761007,51.81626763486653,52.073992180573526,106435200
2018-09-21,51.46397018432617,52.33880492393241,51.37648418489235,52.20166812140533,384986800
2018-09-24,52.204036712646484,52.31516476068613,51.220440562753595,51.265365127852924,110773600
2018-09-25,52.53504943847656,52.68400905547717,51.946307549786276,51.958130371548314,98217600
2018-09-26,52.116546630859375,52.903898945307674,51.96049404071963,52.25368342754412,95938800
2018-09-27,53.18762969970703,53.53992959522191,52.85424559802705,52.9204526803586,120724800
2018-09-28,53.37443161010742,53.39807365127702,52.96775098066755,53.1498087681695,91717600
2018-10-01,53.73381042480469,54.244526037328285,53.51865093552065,53.89695599056796,94403200
2018-10-02,54.211429595947266,54.38166815008611,53.584859645171754,53.731452552639425,99152800
2018-10-03,54.87109375,55.202111089246685,54.329639578452706,54.39347992524257,114619200
2018-10-04,53.90640640258789,54.93729354305155,53.608487209375504,54.56607791589586,128168000
2018-10-05,53.03157043457031,54.00571385150835,52.15437270372623,53.899315681414315,134322000
2018-10-08,52.90863800048828,53.15217302088543,52.0645381588214,52.53978898349141,118655600
2018-10-09,53.6416015625,53.73618053808223,52.54924055121309,52.87789482474594,107564000
2018-10-10,51.156593322753906,53.51865029661315,51.08329687705558,53.308217052458474,167962400
2018-10-11,50.70499801635742,51.89903111668794,50.20137889209585,50.72155069197485,212497600
2018-10-12,52.51613235473633,52.69819370350563,51.27008201426514,52.11654480060176,161351600
2018-10-15,51.393035888671875,52.44993197126722,51.37175697346174,52.29151625611603,123164000
2018-10-16,52.52559280395508,52.72420684082225,51.25117047250022,51.76424921811775,116736000
2018-10-17,52.298606872558594,52.64144705306185,51.86118772679396,52.56105763845365,91541600
2018-10-18,51.07619857788086,51.95576305015513,50.362142773439196,51.51125096413181,130325200
2018-10-19,51.85408401489258,52.31514510060948,51.409571989781995,51.55853157432818,132314800
2018-10-22,52.170928955078125,52.81168840057024,51.766615131446095,51.967588678689886,115168400
2018-10-23,52.66273498535156,52.78568585733632,50.7641056774064,51.03128633927155,155071200
2018-10-24,50.85631561279297,53.017395633132395,50.72627177410019,52.63199757568536,163702000
2018-10-25,51.969947814941406,52.34352657548441,51.24879905591277,51.475784943669666,119423200
2018-10-26,51.14241027832031,52.062169603151254,50.284124580632735,51.04783130446249,189033600
2018-10-29,50.18244552612305,51.94393749911957,48.72832523102341,51.825716512907476,183742000
2018-10-30,50.433074951171875,50.87758341933534,49.48021406236967,49.92472253053314,146640000
2018-10-31,51.74769973754883,52.12364167690508,51.21806832318598,51.27954555631616,153435600
2018-11-01,52.54214859008789,52.575250330223895,51.262996332298286,51.792627782293415,233292800
2018-11-02,49.0569953918457,50.515842403483035,48.572288469085706,49.5464321657824,365314800
2018-11-05,47.66434097290039,48.326379281390906,46.85570978180658,48.30510036768756,264654800
2018-11-06,48.17978286743164,48.40440202496884,47.68798312025159,47.74236376500268,127531600
2018-11-07,49.640995025634766,49.66700378881958,48.26490452137793,48.69995691663436,133697600
2018-11-08,49.46780014038086,49.85454290419516,49.0549542402841,49.82132566766374,101450400
2018-11-09,48.51398468017578,48.87937427397922,47.987251640765706,48.77023347938126,137463200
2018-11-12,46.07012939453125,47.41780773297329,45.97996678297015,47.21612935039931,204542000
2018-11-13,45.609832763671875,46.784303647550004,45.42476479992899,45.46747474101187,187531600
2018-11-14,44.32147979736328,46.14368876236647,44.115055029309836,46.006073457133304,243204000
2018-11-15,45.41527557373047,45.54814450930108,44.34519912826086,44.69872824786671,185915200
2018-11-16,45.91829299926758,46.25995813873549,44.95261796519588,45.1993741101405,147713200
2018-11-19,44.098445892333984,45.24681733279806,43.89202475558644,45.08073115263296,167701200
2018-11-20,41.99151611328125,43.05684633458593,41.64273330485172,42.32131712569472,271300800
2018-11-21,41.94406509399414,42.77212832849176,41.889494691042145,42.64400210541268,124496800
2018-11-23,40.87873840332031,41.901362428757146,40.83366070501607,41.50749825732366,94496000
2018-11-26,41.43156433105469,41.50986287918792,40.39708001756018,41.341405328689035,179994000
2018-11-27,41.34140396118164,41.467155183306716,40.54418668522253,40.693662435434945,165549600
2018-11-28,42.931087493896484,43.01412876378861,41.50511064186913,41.93219192550799,184250000
2018-11-29,42.60129165649414,43.37240942608668,42.16234624717858,43.33919219005899,167080000
2018-11-30,42.37115478515625,42.786372167358834,42.003390093980876,42.77687945690844,158126000
2018-12-03,43.8516845703125,43.88015544911543,42.99515063572571,43.76626831349695,163210000
2018-12-04,41.922691345214844,43.27511202226513,41.82303967642227,42.93344708903016,165377200
2018-12-06,41.455291748046875,41.469527189200136,40.43504289397928,40.75297981442607,172393600
2018-12-07,39.977115631103516,41.40071754199759,39.9320343246601,41.163450556848574,169126400
2018-12-10,40.240482330322266,40.356740836565265,38.75281731229737,39.149052745025465,248104000
2018-12-11,40.01033020019531,40.76009107183554,39.623583881623,40.729248827696416,189126800
2018-12-12,40.12185287475586,40.79094396093765,40.10287107949015,40.43029709170368,142510800
2018-12-13,40.56079864501953,40.94517370109351,40.22862624634583,40.451657837058576,127594400
2018-12-14,39.262943267822266,40.11710594038405,39.215490590548214,40.09812414539299,162814800
2018-12-17,38.89754867553711,39.94389690996211,38.610454041222965,39.25582050641888,177151600
2018-12-18,39.40291976928711,39.74932745057285,39.00430945473222,39.23920501261667,135366000
2018-12-19,38.17388916015625,39.730360169185076,37.74680781733559,39.38632372817106,196189200
2018-12-20,37.21059036254883,38.46336004562786,36.847572080543415,38.057631813758896,259092000
2018-12-21,35.763248443603516,37.52614386743345,35.50225695564013,37.21769609037985,382978400
2018-12-24,34.83790969848633,35.95781008841347,34.7809643222436,35.151100216804714,148676800
2018-12-26,37.291255950927734,37.30549139242431,34.811816392339566,35.18669870684758,234330000
2018-12-27,37.04923629760742,37.196344282393845,35.60665629115876,36.97568411541755,212468400
2018-12-28,37.06821823120117,37.61156162757762,36.66961145378511,37.3695483010569,169165600
2018-12-31,37.426490783691406,37.81086209224743,37.12753210334212,37.61393008515579,140014000
2019-01-02,37.46919631958008,37.68985646575044,36.593680694580726,36.75027775052016,148158800
2019-01-03,33.736995697021484,34.574547927015324,33.69191438723821,34.16170203892372,365248800
2019-01-04,35.177207946777344,35.24601741169735,34.11899903898665,34.29220295413125,234428400
2019-01-07,35.098915100097656,35.312457630309815,34.617263248981814,35.281611753406175,219111200
2019-01-08,35.76801300048828,36.02189051878529,35.23890841558845,35.48566459057232,164101200
2019-01-09,36.37541198730469,36.664878086938074,35.502270953950706,35.896131517687564,180396400
2019-01-10,36.49166488647461,36.53199984154206,35.79409933557466,36.183217066092084,143122800
2019-01-11,36.133399963378906,36.467947396033274,35.9483319411463,36.27339028412049,108092800
2019-01-14,35.59005355834961,35.891383692191056,35.40498556947879,35.79173197667657,129756800
2019-01-15,36.31845474243164,36.394378285844226,35.601907520616955,35.654106540640925,114843600
2019-01-16,36.762142181396484,36.985173695900976,36.30184371450958,36.32082550514894,122278800
2019-01-17,36.980430603027344,37.407511879044904,36.363535024290115,36.58656655845522,119284800
2019-01-18,37.208213806152344,37.45971625451414,37.00890676859886,37.369553633249645,135004000
2019-01-22,36.37302780151367,37.186851783715795,36.211684376745275,37.110928234724035,121576000
2019-01-23,36.52013397216797,36.80959998409829,35.99340097474768,36.57470436511674,92522400
2019-01-24,36.23066711425781,36.65300204893597,36.00289284093378,36.56521442488471,101766000
2019-01-25,37.43124771118164,37.51903897969798,36.61505211762605,36.89027913828178,134142000
2019-01-28,37.084835052490234,37.091952773285364,36.458450279667375,36.963826558158345,104768400
2019-01-29,36.70045852661133,37.51903258864824,36.5652182166273,37.07296946155649,166348800
2019-01-30,39.2083740234375,39.42191288765638,38.017292600660475,38.73383999592237,244439200
2019-01-31,39.490718841552734,40.09812176355808,39.044655736776996,39.41242029951825,162958400
2019-02-01,39.50971221923828,40.09338716493966,39.36972190100189,39.61411030589265,130672400
2019-02-04,40.63196563720703,40.72924595668123,39.690015545649196,39.72086140802062,125982000
2019-02-05,41.327171325683594,41.54071383411568,40.89297582806122,41.01398071522067,144406400
2019-02-06,41.34140396118164,41.6569695100412,41.01160297138825,41.43868068103189,112958400
2019-02-07,40.55842208862305,41.27022309791329,40.41606043860214,40.904829885716296,126966800
2019-02-08,40.6060676574707,40.665638790011116,40.131880133513,40.267704060953164,95280000
2019-02-11,40.37255859375,40.79670853270349,40.32966911040256,40.75858212354943,83973600
2019-02-12,40.720455169677734,40.7466666211287,40.436895913781186,40.53221193539128,89134000
2019-02-13,40.55127716064453,41.09933254456883,40.48932446490647,40.83960316682641,89960800
2019-02-14,40.699005126953125,40.808613992609324,40.3606414751641,40.43927581927432,87342800
2019-02-15,40.608455657958984,40.91345961424227,40.44880543364929,40.80623228578758,98507200
2019-02-19,40.72998809814453,40.851515580587275,40.38686130166285,40.43928420861173,75891200
2019-02-20,40.99209976196289,41.29948893444707,40.74428537587072,40.791941569049854,104457600
2019-02-21,40.760963439941406,41.07311568683924,40.57986845134195,40.93729535437326,68998800
2019-02-22,41.21609115600586,41.223239403756004,40.83721948150898,40.884875678488214,75652800
2019-02-25,41.516326904296875,41.90711352229098,41.449607503854075,41.499648872153486,87493600
2019-02-26,41.540164947509766,41.77130135710117,41.26375387105927,41.39242962275724,68280800
2019-02-27,41.668827056884766,41.699805218546146,41.15889815564964,41.2732773821219,111341600
2019-02-28,41.258968353271484,41.6783514880164,41.20416392486593,41.53776447622518,112861600
2019-03-01,41.69264602661133,41.73553549832862,41.197013749810466,41.52822911316134,103544800
2019-03-04,41.902347564697266,42.35508684168328,41.45437136174755,41.86422115680062,109744800
2019-03-05,41.82610321044922,41.93809728384338,41.59020010429096,41.92380078697351,78949600
2019-03-06,41.58543014526367,41.81656650222476,41.44722463850816,41.621171381521776,83241600
2019-03-07,41.104087829589844,41.566360471567705,40.98971225542988,41.43053652305642,99185600
2019-03-08,41.201786041259766,41.239912445241174,40.389234781584264,40.58462987503848,95997600
2019-03-11,42.62910079956055,42.68152368683469,41.78319363004304,41.816553318678096,128044000
2019-03-12,43.10807418823242,43.52745383687402,42.741113814227916,42.8912342977693,129870400
2019-03-13,43.2986946105957,43.677566237487994,43.11044774766869,43.42736668986569,124130000
2019-03-14,43.780025482177734,43.86819325045519,43.501232955961775,43.82053342503637,94318000
2019-03-15,44.349517822265625,44.63784371808314,43.782403084373136,44.04689907160179,156171600
2019-03-18,44.802268981933594,44.890433115459594,44.27089173604565,44.273276908909104,104879200
2019-03-19,44.44721603393555,45.033397616371296,44.30186231557087,44.88089565250784,126585600
2019-03-20,44.83563232421875,45.15255128641642,44.018314235196435,44.375741144089886,124140800
2019-03-21,46.486934661865234,46.78240882980378,45.22879245634288,45.27883381453322,204136800
2019-03-22,45.52426528930664,47.10647460051664,45.459927440929704,46.546504437841726,169630800
2019-03-25,44.973838806152344,45.74587861908732,44.46390988385612,45.63388456100003,175381200
2019-03-26,44.50918197631836,45.96033805607303,43.98257500926579,45.66963053267575,199202000
2019-03-27,44.90949249267578,45.2168779833319,44.4519865617811,44.976211880352054,119393600
2019-03-28,44.969078063964844,45.16923629122064,44.68551875738491,45.023882513727365,83121600
2019-03-29,45.26216125488281,45.29313941789581,44.92617907983829,45.23356826498443,94256000
2019-04-01,45.569541931152344,45.67438408651486,44.88804792365926,45.66485430363971,111448000
2019-04-02,46.23197555541992,46.33682135310815,45.52427005695858,45.5337998404147,91062800
2019-04-03,46.54888916015625,46.82291494336478,46.02466023168709,46.04849014150251,93087200
2019-04-04,46.62990951538086,46.79194128270273,46.02228311605566,46.41545121424215,76457200
2019-04-05,46.94206619262695,46.96589610699699,46.687099925418465,46.81100893546065,74106400
2019-04-08,47.68074417114258,47.71171869297622,46.7847918560636,46.803855058079535,103526800
2019-04-09,47.537776947021484,48.33603179875124,47.473439087978925,47.73317206117505,143072800
2019-04-10,47.80464172363281,47.833238339953766,47.22322688286342,47.342369149056054,86781200
2019-04-11,47.40671920776367,47.89520335222447,47.28519537386603,47.85946211752939,83603200
2019-04-12,47.38764953613281,47.690271947006345,46.75381536646613,47.466283877663756,111042800
2019-04-15,47.47343826293945,47.62117718246721,47.18273076972158,47.31855473245824,70146400
